%time,field.header.seq,field.header.stamp,field.header.frame_id,field.height,field.width,field.fields0.name,field.fields0.offset,field.fields0.datatype,field.fields0.count,field.fields1.name,field.fields1.offset,field.fields1.datatype,field.fields1.count,field.fields2.name,field.fields2.offset,field.fields2.datatype,field.fields2.count,field.fields3.name,field.fields3.offset,field.fields3.datatype,field.fields3.count,field.fields4.name,field.fields4.offset,field.fields4.datatype,field.fields4.count,field.fields5.name,field.fields5.offset,field.fields5.datatype,field.fields5.count,field.is_bigendian,field.point_step,field.row_step,field.is_dense
1616037873090288729,24490,1616037873053455114,velodyne,1,26194,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037873191193621,24491,1616037873154300690,velodyne,1,26089,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037873290238692,24492,1616037873255137920,velodyne,1,26121,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037873391199638,24493,1616037873355981350,velodyne,1,26085,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037873492219507,24494,1616037873456782341,velodyne,1,26228,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037873592857854,24495,1616037873557710648,velodyne,1,26238,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037873695831002,24496,1616037873658549309,velodyne,1,26268,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037873793230934,24497,1616037873759437561,velodyne,1,26239,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037873893652092,24498,1616037873860255718,velodyne,1,26244,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037873997083095,24499,1616037873961116791,velodyne,1,26269,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037874098578028,24500,1616037874061957598,velodyne,1,26254,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037874200056982,24501,1616037874162868977,velodyne,1,26272,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037874297576852,24502,1616037874263648987,velodyne,1,26247,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037874398342393,24503,1616037874364559174,velodyne,1,26251,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037874501671079,24504,1616037874465420723,velodyne,1,26251,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037874605151016,24505,1616037874566257477,velodyne,1,26258,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037874702262669,24506,1616037874667145014,velodyne,1,26259,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037874802045560,24507,1616037874767970562,velodyne,1,26220,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037874902632698,24508,1616037874868881941,velodyne,1,26253,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037875006443618,24509,1616037874969679832,velodyne,1,26317,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037875108341121,24510,1616037875070568323,velodyne,1,26383,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037875204398278,24511,1616037875171410561,velodyne,1,26371,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037875305170916,24512,1616037875272219658,velodyne,1,26463,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037875407860515,24513,1616037875373080730,velodyne,1,26565,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037875510676127,24514,1616037875474010944,velodyne,1,26428,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037875610942505,24515,1616037875574814796,velodyne,1,26279,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037875708510284,24516,1616037875675702095,velodyne,1,26292,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037875808932988,24517,1616037875776498079,velodyne,1,26164,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037875912038789,24518,1616037875877377987,velodyne,1,26146,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037876012805201,24519,1616037875978257656,velodyne,1,26125,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037876116873522,24520,1616037876079120636,velodyne,1,26007,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037876213097564,24521,1616037876179987669,velodyne,1,26068,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037876313371406,24522,1616037876280768394,velodyne,1,26049,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037876419134943,24523,1616037876381635189,velodyne,1,25987,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037876519158766,24524,1616037876482607365,velodyne,1,25940,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037876619441568,24525,1616037876583390236,velodyne,1,25905,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037876717467308,24526,1616037876684238911,velodyne,1,25877,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037876820494068,24527,1616037876785072565,velodyne,1,25833,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037876921682395,24528,1616037876885975122,velodyne,1,25925,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037877024537936,24529,1616037876986779928,velodyne,1,25910,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037877122263254,24530,1616037877087692976,velodyne,1,25892,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037877222550180,24531,1616037877188508272,velodyne,1,25876,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037877323524261,24532,1616037877289323330,velodyne,1,25870,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037877423999105,24533,1616037877390241385,velodyne,1,25874,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037877526755269,24534,1616037877491102695,velodyne,1,25857,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037877627099975,24535,1616037877591972589,velodyne,1,25880,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037877727535100,24536,1616037877692780972,velodyne,1,25981,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037877830598145,24537,1616037877793628693,velodyne,1,26066,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037877930688597,24538,1616037877894506931,velodyne,1,26196,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037878028602830,24539,1616037877995403051,velodyne,1,26413,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037878128957075,24540,1616037878096250296,velodyne,1,26571,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037878229644792,24541,1616037878197118759,velodyne,1,26613,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037878336343974,24542,1616037878297930479,velodyne,1,26646,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037878436302441,24543,1616037878398822308,velodyne,1,26555,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037878535459938,24544,1616037878499690771,velodyne,1,26435,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037878627689746,24545,1616037878600551605,velodyne,1,26326,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037878736250994,24546,1616037878701314688,velodyne,1,26259,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037878837285056,24547,1616037878802254200,velodyne,1,26246,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037878935016726,24548,1616037878903100491,velodyne,1,26345,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037879039731678,24549,1616037879003965378,velodyne,1,26394,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037879138151911,24550,1616037879104792118,velodyne,1,26343,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037879238372620,24551,1616037879205600739,velodyne,1,26343,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037879345915401,24552,1616037879306539536,velodyne,1,26343,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037879444374902,24553,1616037879407391548,velodyne,1,26368,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037879542147953,24554,1616037879508212090,velodyne,1,26320,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037879642497347,24555,1616037879609090328,velodyne,1,26303,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037879746129006,24556,1616037879709904671,velodyne,1,26332,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037879846542259,24557,1616037879810813427,velodyne,1,26312,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037879948413697,24558,1616037879911666632,velodyne,1,26287,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037880044838221,24559,1616037880012507439,velodyne,1,26288,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037880144675335,24560,1616037880113276482,velodyne,1,26281,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037880250523469,24561,1616037880214190245,velodyne,1,26266,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037880353883154,24562,1616037880315185308,velodyne,1,26176,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037880453888299,24563,1616037880415930271,velodyne,1,26217,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037880551336271,24564,1616037880516688824,velodyne,1,26143,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037880651800000,24565,1616037880617590666,velodyne,1,26179,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037880756364586,24566,1616037880718541622,velodyne,1,26225,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037880853382237,24567,1616037880819365978,velodyne,1,26142,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037880955904528,24568,1616037880920240164,velodyne,1,26157,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037881056343029,24569,1616037881021074057,velodyne,1,26263,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037881154691507,24570,1616037881121884346,velodyne,1,26303,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037881257899613,24571,1616037881222808123,velodyne,1,26285,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037881358044347,24572,1616037881323658943,velodyne,1,26256,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037881460923370,24573,1616037881424484730,velodyne,1,26273,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037881558722448,24574,1616037881525311470,velodyne,1,26322,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037881659717963,24575,1616037881626126766,velodyne,1,26195,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037881762714493,24576,1616037881727076530,velodyne,1,26351,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037881863047406,24577,1616037881827931881,velodyne,1,26358,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037881962914127,24578,1616037881928770542,velodyne,1,26383,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037882065216563,24579,1616037882029552460,velodyne,1,26323,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037882165582177,24580,1616037882130489349,velodyne,1,26376,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037882268566385,24581,1616037882231333256,velodyne,1,26375,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037882367159763,24582,1616037882332223415,velodyne,1,26322,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037882467240718,24583,1616037882433082581,velodyne,1,25826,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037882567208015,24584,1616037882533850908,velodyne,1,25410,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037882670272989,24585,1616037882634789228,velodyne,1,25295,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037882773481409,24586,1616037882735643148,velodyne,1,25153,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037882872657402,24587,1616037882836382866,velodyne,1,25105,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037882971483323,24588,1616037882937385559,velodyne,1,25015,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037883069653159,24589,1616037883038113356,velodyne,1,24998,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037883173862901,24590,1616037883139036655,velodyne,1,24965,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037883275665481,24591,1616037883239910364,velodyne,1,24971,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037883373479396,24592,1616037883340807438,velodyne,1,24916,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037883476759011,24593,1616037883441536665,velodyne,1,24968,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037883577933241,24594,1616037883542424202,velodyne,1,24953,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037883678504062,24595,1616037883643352270,velodyne,1,24920,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037883779385829,24596,1616037883744235992,velodyne,1,24979,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037883877939389,24597,1616037883845020771,velodyne,1,25030,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037883978215296,24598,1616037883945890903,velodyne,1,25117,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037884081121653,24599,1616037884046752453,velodyne,1,25275,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037884181959023,24600,1616037884147612095,velodyne,1,25464,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037884282292890,24601,1616037884248450756,velodyne,1,25673,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037884382682360,24602,1616037884349349022,velodyne,1,26047,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037884480426541,24603,1616037884450206041,velodyne,1,26343,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037884590337414,24604,1616037884551056862,velodyne,1,26307,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037884687700838,24605,1616037884651913881,velodyne,1,26338,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037884787405591,24606,1616037884752746582,velodyne,1,26312,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037884887407372,24607,1616037884853613377,velodyne,1,26297,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037884988543206,24608,1616037884954444647,velodyne,1,26199,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037885091078385,24609,1616037885055425167,velodyne,1,26293,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037885191448588,24610,1616037885156177044,velodyne,1,26349,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037885291816656,24611,1616037885257014036,velodyne,1,26385,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037885391935949,24612,1616037885357850552,velodyne,1,26393,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037885492811247,24613,1616037885458675385,velodyne,1,26338,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037885597291833,24614,1616037885559582233,velodyne,1,26410,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037885698229467,24615,1616037885660462618,velodyne,1,26451,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037885796508743,24616,1616037885761332512,velodyne,1,26530,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037885891312314,24617,1616037885862077713,velodyne,1,26534,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037885997568136,24618,1616037885963013887,velodyne,1,26608,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037886100914551,24619,1616037886063894272,velodyne,1,26617,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037886201162425,24620,1616037886164676189,velodyne,1,26752,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037886302077830,24621,1616037886265564680,velodyne,1,26867,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037886399606755,24622,1616037886366384506,velodyne,1,26914,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037886507196803,24623,1616037886467304945,velodyne,1,26897,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037886606864363,24624,1616037886568128109,velodyne,1,26784,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037886702773813,24625,1616037886669015646,velodyne,1,26513,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037886802958760,24626,1616037886769953489,velodyne,1,26432,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037886903677720,24627,1616037886870671988,velodyne,1,26314,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037887007291736,24628,1616037886971606016,velodyne,1,26152,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037887109733741,24629,1616037887072462559,velodyne,1,26199,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037887207747969,24630,1616037887173303127,velodyne,1,26328,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037887307590829,24631,1616037887274097919,velodyne,1,26373,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037887410910131,24632,1616037887374980927,velodyne,1,26501,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037887512106408,24633,1616037887475886822,velodyne,1,26766,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037887612021090,24634,1616037887576719284,velodyne,1,26819,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037887712784628,24635,1616037887677600861,velodyne,1,26844,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037887810284716,24636,1616037887778409481,velodyne,1,26840,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037887915778735,24637,1616037887879302263,velodyne,1,26765,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037888016896801,24638,1616037887980159760,velodyne,1,26906,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037888118291551,24639,1616037888081002712,velodyne,1,26907,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037888214334743,24640,1616037888181893349,velodyne,1,26881,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037888314760241,24641,1616037888282667637,velodyne,1,26908,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037888420778087,24642,1616037888383572340,velodyne,1,26950,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037888525008168,24643,1616037888484404325,velodyne,1,26937,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
1616037888615745224,24644,1616037888585252762,velodyne,1,26924,x,0,7,1,y,4,7,1,z,8,7,1,intensity,12,7,1,ring,16,4,1,time,18,7,1,0,22,0,1
